Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior;
BB;49.906;b1;C;1;;199;BRASILIA;DF;06/2015;670.228.054;381.366.008;50.827.141;21.895.620;1.451.151;278.725;113.055.733;0;33.712.254;1.875.141;189.075;0;864;3.217.157;1.976.957;60.382.228
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5.428.587;b3S;I;2;;9;OLIVEIRA DOS BREJINHOS;BA;06/2015;812;696;0;0;0;0;0;0;0;0;0;0;0;0;116;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DO RIO GRANDE DO SUL - SICREDI COOABCRED/RS;19.962.468;b3S;I;2;;9;PORTO ALEGRE;RS;06/2015;805;790;0;0;0;0;0;0;0;0;0;0;0;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548.980;b3S;I;2;;9;BELO HORIZONTE;MG;06/2015;775;656;0;0;0;0;0;0;0;0;0;0;0;0;119;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5.048.575;b3S;I;2;;9;SAO GONCALO;RJ;06/2015;769;485;0;0;0;0;0;0;0;0;0;0;0;0;284;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA;1.499.278;b3S;I;2;;9;POUSO ALEGRE;MG;06/2015;755;664;0;0;0;0;0;0;0;0;0;0;0;0;91;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881.829;b3S;I;2;;9;JABOTICABAL;SP;06/2015;708;690;0;0;0;0;0;0;0;0;0;0;0;0;18;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP;7.753.938;b3S;I;2;;9;SAO PAULO;SP;06/2015;703;681;0;0;0;0;0;0;0;0;0;0;0;0;22;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FABRIMAR S.A. INDUSTRIA E COMERCIO LTDA;42.240.382;b3S;I;2;;9;RIO DE JANEIRO;RJ;06/2015;695;661;0;0;0;0;0;0;0;0;0;0;0;0;34;0
PÓLOCRED   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7.945.233;n1;I;2;;10;FLORIANOPOLIS;SC;06/2015;692;669;0;0;0;0;0;0;0;0;0;0;0;0;23;0
COOPCRAL - COOPERATIVA DE CRÉDITO RURAL DO AGRESTE CENTRAL ALAGOANO LTDA.;8.202.793;b3S;I;2;;9;ARAPIRACA;AL;06/2015;689;0;0;0;0;0;0;0;0;0;0;0;0;658;31;0
BOM CRÉDITO   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;5.669.150;n1;I;2;;10;VOLTA REDONDA;RJ;06/2015;688;681;0;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM SANEAMENTO BÁSICO NO ESTADO DO ESPÍRITO SANTO - CECMESB-ES;27.418.557;b3S;I;2;;9;VITORIA;ES;06/2015;686;674;0;0;0;0;0;0;0;0;0;0;0;0;12;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TABOCAS DO BREJO VELHO - CRESOL TABOCAS DO BREJO VELHO;5.478.479;b3S;I;2;;9;TABOCAS DO BREJO VELHO;BA;06/2015;671;579;0;0;0;0;0;0;0;0;0;0;0;0;92;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16.564.240;b3S;I;2;;9;SAO PAULO;SP;06/2015;658;636;0;0;0;0;0;0;0;0;0;0;0;0;22;0
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5.740.092;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;06/2015;657;0;0;0;0;0;0;0;0;0;0;0;0;576;81;0
RPW SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;6.249.129;n1;I;2;;10;SAO PAULO;SP;06/2015;646;622;0;0;0;0;0;0;0;0;0;0;0;0;25;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SPIRAX SARCO IND. E COM.;62.781.158;b3S;I;2;;9;COTIA;SP;06/2015;638;32;0;0;0;605;0;0;0;0;0;0;0;0;1;0
FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4.849.745;n1;I;2;;10;CURITIBA;PR;06/2015;637;578;0;0;0;0;0;0;0;0;0;0;0;0;59;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN;45.421.856;b3S;I;2;;9;VOTORANTIM;SP;06/2015;628;614;0;0;0;0;0;0;0;0;0;0;0;0;14;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2.332.886;n2;I;3;;15;RIO DE JANEIRO;RJ;06/2015;615;0;0;0;0;0;0;0;0;0;0;0;0;613;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN;88.325.097;b3S;I;2;;9;CAMPO BOM;RS;06/2015;610;0;0;0;0;606;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3.400.651;b3S;I;2;;9;JAU;SP;06/2015;600;0;366;0;0;0;0;0;0;0;0;0;0;0;234;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27.140.946;b3S;I;2;;9;ITAPEMIRIM;ES;06/2015;585;530;0;0;0;0;0;0;0;0;0;0;0;0;55;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129.753;b3S;I;2;;9;URUCANIA;MG;06/2015;580;335;0;0;0;0;0;0;0;0;0;0;0;0;245;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10.013.534;b3C;I;2;;9;FEIRA DE SANTANA;BA;06/2015;576;0;0;0;0;0;0;0;0;0;0;0;0;576;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90.560.434;b3S;I;2;;9;CACHOEIRINHA;RS;06/2015;550;0;0;0;0;0;0;0;0;0;0;0;0;432;117;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO DE CONTAGEM LTDA. - COOPERACIC;1.663.367;b3S;I;2;;9;CONTAGEM;MG;06/2015;548;542;0;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4.464.352;b3S;I;2;;9;VARGINHA;MG;06/2015;530;475;0;0;0;0;0;0;0;0;0;0;0;0;55;0
COOPERATIVA DE CRÉDITO RURAL BARRA DO CHOÇA - CREDIBARRA;3.071.386;b3S;I;2;;9;BARRA DO CHOCA;BA;06/2015;517;427;0;0;0;0;0;0;0;0;0;0;0;0;90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VB TRANSPORTES E TURISMO;51.920.502;b3S;I;2;;9;CAMPINAS;SP;06/2015;513;433;0;0;0;0;0;0;0;0;0;0;0;0;79;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5.424.088;b3S;I;2;;9;SAO GONCALO;RJ;06/2015;509;393;0;0;0;0;0;0;0;0;0;0;0;0;116;0
HR SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20.158.571;n1;I;2;;10;MACEIO;AL;06/2015;493;431;0;0;0;0;0;0;0;0;0;0;0;0;62;0
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33.775.974;n2;I;2;;15;RIO DE JANEIRO;RJ;06/2015;472;471;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18.340.695;b3S;I;2;;9;JUIZ DE FORA;MG;06/2015;470;402;0;0;0;0;0;0;0;0;0;0;0;0;68;0
FAMILIA PAULISTA CREDITO IMOBILIARIO S.A.;53.146.221;n1;I;2;;31;SANTOS;SP;06/2015;465;0;130;0;0;0;0;0;0;334;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4.158.581;b3S;I;2;;9;JUIZ DE FORA;MG;06/2015;452;444;0;0;0;0;0;0;0;0;0;0;0;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS DIÁRIOS E EMISSORAS ASSOCIADOS DE BELO HORIZONTE LTDA.;17.415.654;b3S;I;2;;9;BELO HORIZONTE;MG;06/2015;438;359;0;0;0;0;0;0;0;0;0;0;0;0;79;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BULK MOLDING COMPOUNDS DO BRASIL INDÚSTRIA DE PLÁSTICOS REFORÇADOS;2.541.707;b3S;I;2;;9;RIO CLARO;SP;06/2015;437;434;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE E DOS SERVIDORES PÚBLICOS DA EDUCAÇÃO, SAÚDE E CULTURA NOS MUNICÍPIOS DO RIO DE JANEIRO E NITERÓI LTDA.;29.283.884;b3S;I;2;;9;NITEROI;RJ;06/2015;417;380;0;0;0;0;0;0;0;0;0;0;0;0;37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAROL - COOPERCAROL;57.987.273;b3S;I;2;;9;ORLANDIA;SP;06/2015;407;0;395;0;0;0;0;0;0;0;0;0;0;0;13;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68.848.563;b3S;I;2;;9;SAO GONCALO;RJ;06/2015;400;333;0;0;0;0;0;0;0;0;0;0;0;0;67;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR;3.165.497;b3S;I;2;;9;CASCAVEL;PR;06/2015;381;369;0;0;0;0;0;0;0;0;0;0;0;0;12;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED;2.931.166;b3S;I;2;;9;TRES RIOS;RJ;06/2015;365;313;0;0;0;0;0;0;0;0;0;0;0;0;52;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE IRECÊ - CREDIRURAL;5.853.210;b3S;I;2;;9;IRECE;BA;06/2015;363;356;0;0;0;0;0;0;0;0;0;0;0;0;7;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS NA CAIXA ECONÔMICA FEDERAL NO ESTADO DE SÃO PAULO - APCEFCREDI-SP;7.814.673;b3S;I;2;;9;SAO PAULO;SP;06/2015;353;0;0;0;0;0;0;0;0;0;0;0;0;344;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71.502.181;b3S;I;2;;9;BELO HORIZONTE;MG;06/2015;340;338;0;0;0;0;0;0;0;0;0;0;0;0;2;0
LAMARA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA - SCM;19.324.634;n1;I;2;;10;FORTALEZA;CE;06/2015;336;139;0;0;0;0;0;0;0;0;0;0;0;0;197;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29.985.421;b3S;I;2;;9;VITORIA;ES;06/2015;328;260;0;0;0;0;0;0;0;0;0;0;0;0;69;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA;1.346.674;b3S;I;2;;9;SANTO ANDRE;SP;06/2015;326;0;0;0;0;314;0;0;0;0;0;0;0;0;12;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9.244.973;b3S;I;2;;9;POCO VERDE;SE;06/2015;326;283;0;0;0;0;0;0;0;0;0;0;0;0;44;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SERRA GERAL - CRESOL SERRA GERAL;5.533.128;b3S;I;2;;9;CACULE;BA;06/2015;314;282;0;0;0;0;0;0;0;0;0;0;0;0;32;0
VNK SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20.269.566;n1;I;2;;10;FORTALEZA;CE;06/2015;312;179;0;0;0;0;0;0;0;0;0;0;0;0;134;0
COOPERATIVA DE CRÉDITO RURAL NORTE DO ITAPICURU;5.644.916;b3S;I;2;;9;JAGUARARI;BA;06/2015;312;249;0;0;0;0;0;0;0;0;0;0;0;0;63;0
FLEX SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;7.584.094;n1;I;2;;10;BELO HORIZONTE;MG;06/2015;306;294;0;0;0;0;0;0;0;0;0;0;0;0;12;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2.786.691;b3S;I;2;;9;RIO DE JANEIRO;RJ;06/2015;306;290;0;0;0;0;0;0;0;0;0;0;0;0;15;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU;2.966.385;b3S;I;2;;9;RIO DE JANEIRO;RJ;06/2015;300;270;0;0;0;0;0;0;0;0;0;0;0;0;30;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOM CONSELHO - CRESOL BOM CONSELHO;8.658.915;b3S;I;2;;9;BOM CONSELHO;PE;06/2015;281;207;0;0;0;0;0;0;0;0;0;0;0;0;74;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEADIT E OUTRAS EMPRESAS ASSOCIADAS LTDA;27.669.753;b3S;I;2;;9;RIO DE JANEIRO;RJ;06/2015;279;210;0;0;0;0;0;0;0;0;0;0;0;0;69;0
COOPERATIVA DE CRÉDITO RURAL SOLIDÁRIO DE AGRICULTORES FAMILIARES DE GOIÂNIA E REGIÃO - REDE CRED;8.254.480;b3S;I;2;;9;GOIANIA;GO;06/2015;273;7;0;0;0;0;0;0;0;0;0;0;0;266;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO ESPÍRITO SANTO LTDA. - CECOOPES;5.790.149;b3C;I;2;;9;VITORIA;ES;06/2015;266;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE;2.825.208;b3S;I;2;;9;NOVA IGUACU;RJ;06/2015;253;213;0;0;0;0;0;0;0;0;0;0;0;0;41;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO/FLORES - CRESOL TRIUNFO/FLORES;6.036.510;b3S;I;2;;9;FLORES;PE;06/2015;244;160;0;0;0;0;0;0;0;0;0;0;0;0;85;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5.419.025;b3S;I;2;;9;PORTO ALEGRE;RS;06/2015;244;221;0;0;0;0;0;0;0;0;0;0;0;0;23;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20.833.992;b3S;I;2;;9;BELO HORIZONTE;MG;06/2015;243;228;0;0;0;0;0;0;0;0;0;0;0;0;15;0
COOPERATIVA CENTRAL DE CREDITO RURAL HORIZONTES NOVOS - CREHNOR CENTRAL;5.879.577;b3C;I;2;;9;SARANDI;RS;06/2015;240;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE OURICURI - CRESOL ARARIPE;8.087.331;b3S;I;2;;9;OURICURI;PE;06/2015;239;183;0;0;0;0;0;0;0;0;0;0;0;0;56;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO PAJEÚ - ECOSOL PAJEÚ;5.094.985;b3S;I;2;;9;TABIRA;PE;06/2015;238;198;0;0;0;0;0;0;0;0;0;0;0;0;40;0
FINCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;5.147.693;n1;I;2;;10;LONDRINA;PR;06/2015;236;220;0;0;0;0;0;0;0;0;0;0;0;0;16;0
FINACRED - SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR LTDA.;4.275.302;n1;I;2;;10;SAO PAULO;SP;06/2015;207;206;0;0;0;0;0;0;0;0;0;0;0;0;2;0
DOURADA - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;11.545.653;n1;I;2;;10;LAGOA DOURADA;MG;06/2015;206;205;0;0;0;0;0;0;0;0;0;0;0;0;1;0
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4.307.598;n1;I;2;;10;BELO HORIZONTE;MG;06/2015;204;202;0;0;0;0;0;0;0;0;0;0;0;0;1;0
TORRES MENDES & MENDES SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;18.394.228;n1;I;2;;10;JAU;SP;06/2015;197;170;0;0;0;0;0;0;0;0;0;0;0;0;27;0
SOLID CRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;21.332.862;n1;I;2;;10;SAO PAULO;SP;06/2015;190;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL;10.719.496;b3S;I;2;;9;SAO LEOPOLDO;RS;06/2015;168;0;0;0;0;0;0;0;0;0;0;0;0;82;86;0
COOPERATIVA DE CRÉDITO RURAL ILHÉUS LTDA;16.348.005;b3S;I;2;;9;ILHEUS;BA;06/2015;167;162;0;0;0;0;0;0;0;0;0;0;0;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1.301.541;b3S;I;2;;9;UBERLANDIA;MG;06/2015;148;143;0;0;0;0;0;0;0;0;0;0;0;0;4;0
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3.618.104;b3C;I;2;;9;PORTO ALEGRE;RS;06/2015;137;0;0;0;0;0;0;137;0;0;0;0;0;0;0;0
CREDILON SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR DA REGIAO DE LONDRINA LTDA;4.223.451;n1;I;2;;10;LONDRINA;PR;06/2015;137;133;0;0;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO;3.973.743;b3S;I;2;;9;VITORIA;ES;06/2015;121;93;0;0;0;0;0;0;0;0;0;0;0;0;28;0
CLEAR CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;15.107.963;n2;I;2;;15;SAO PAULO;SP;06/2015;111;106;0;0;0;0;0;0;0;0;0;0;0;0;5;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BEZERRA DE MELLO LTDA;33.916.883;b3S;I;2;;9;RIO DE JANEIRO;RJ;06/2015;99;61;0;0;0;0;0;0;0;0;0;0;0;0;38;0
SOROCABA CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;8.430.732;n1;I;2;;10;SOROCABA;SP;06/2015;99;88;0;0;0;0;0;0;0;0;0;0;0;0;11;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE CODAJÁS - CODCRED;17.015.842;b3S;I;2;;9;CODAJAS;AM;06/2015;75;0;0;0;0;0;0;0;0;0;0;0;0;66;9;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PETROLINA   CRESOL PETROLINA;5.413.161;b3S;I;2;;9;PETROLINA;PE;06/2015;52;45;0;0;0;0;0;0;0;0;0;0;0;0;7;0
FID SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;4.986.548;n1;I;2;;10;RECIFE;PE;06/2015;41;36;0;0;0;0;0;0;0;0;0;0;0;0;5;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO SERTÃO CENTRAL DO CEARÁ - CRESOL SERTÃO CENTRAL;8.197.413;b3S;I;2;;9;QUIXADA;CE;06/2015;38;17;0;0;0;0;0;0;0;0;0;0;0;0;22;0
VR;50.524;b1;C;2;;199;BARUERI;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
BROOKFIELD;50.885;n1;C;3;;197;RIO DE JANEIRO;RJ;06/2015;0;0;NI;0;NI;NI;0;NI;NI;NI;NI;NI;NI;NI;0;0
OPPORTUNITY;51.107;b2;C;2;;198;RIO DE JANEIRO;RJ;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
CM CAPITAL MARKETS;51.248;n2;C;3;;196;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
PLANNER;51.341;n1;C;2;;197;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
MORGAN STANLEY;51.413;b1;C;3;;199;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
COINVALORES;51.561;n2;C;2;;196;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
GOLDMAN SACHS;51.585;b2;C;3;;198;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
NSG CAPITAL;51.640;n2;C;2;;196;RIO DE JANEIRO;RJ;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
CONFIDENCE;51.671;b2;C;2;;198;BARUERI;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
PETRA;51.688;b1;C;2;;199;CURITIBA;PR;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
BEXS;51.743;b2;C;2;;198;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
WESTERN UNION;51.767;b1;C;3;;199;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
BNY MELLON;51.808;b1;C;3;;199;RIO DE JANEIRO;RJ;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
UBS;51.877;b2;C;3;;198;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184.068;b3C;I;2;;9;BELO HORIZONTE;MG;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;;21;SAO PAULO;SP;06/2015;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315.557;b3C;I;2;;9;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
FOCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329.598;n2;I;2;;16;SAO PAULO;SP;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;;16;RIO DE JANEIRO;RJ;06/2015;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
