Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;I;2;CACHOEIRO DE ITAPEMIRIM;ES;03/2018;Não;Sim;Sim;2.921;NI;01/2017;S5
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;SANTA MARIA DE JETIBA;ES;03/2018;Não;Sim;Sim;822.737;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;SAO GABRIEL DA PALHA;ES;03/2018;Não;Sim;Sim;904.386;NI;01/2017;S5
COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ;32422628;b3S;I;2;GUACUI;ES;03/2018;Não;Sim;Sim;13.276;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;LINHARES;ES;03/2018;Não;Sim;Sim;1.396.821;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;CACHOEIRO DE ITAPEMIRIM;ES;03/2018;Não;Sim;Sim;1.018.957;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;ALFREDO CHAVES;ES;03/2018;Não;Sim;Sim;330.012;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;I;2;ILHEUS;BA;03/2018;Não;Sim;Sim;62.949;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;476.729;NI;09/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA;33579731;b3S;I;2;MORRINHOS;GO;03/2018;Não;Sim;Sim;94.429;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;I;2;ANAPOLIS;GO;03/2018;Não;Sim;Sim;66.874;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;10.755;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BEZERRA DE MELLO LTDA;33916883;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;175;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.;33924028;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;17.463;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS FUNCIONÁRIOS DA SAÚDE DO SETOR PRIVADO DE MANAUS LTDA - COOPCRESP MANAUS;34503581;b3S;I;2;MANAUS;AM;03/2018;Não;Sim;Sim;1.858;NI;01/2017;S5
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;I;2;JOAO PESSOA;PB;03/2018;Não;Sim;Sim;1.118.820;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;I;2;CUIABA;MT;03/2018;Não;Sim;Sim;622.279;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37076205;b3S;I;2;BRASILIA;DF;03/2018;Não;Sim;Sim;118.459;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;I;2;BRASILIA;DF;03/2018;Não;Sim;Sim;188.120;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;I;2;GOIANIA;GO;03/2018;Não;Sim;Sim;156.610;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;GOIANIA;GO;03/2018;Não;Sim;Sim;1.739.520;NI;01/2017;S5
UNIPRIME DOURADOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE,  DAS CIÊNCIAS E DAS ARTES DE DOURADOS;37554441;b3S;I;2;DOURADOS;MS;03/2018;Não;Sim;Sim;102.911;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;I;2;PALMEIRAS DE GOIAS;GO;03/2018;Não;Sim;Sim;70.086;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;I;2;CONSELHEIRO PENA;MG;03/2018;Não;Sim;Sim;173.302;NI;01/2017;S5
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA COSTA DO SOL LTDA.;39231527;b3S;I;2;MACAE;RJ;03/2018;Não;Sim;Sim;70.760;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO ESTADO DO ESPÍRITO SANTO LTDA. – UNICRED DO ESPÍRITO SANTO;39808449;b3S;I;2;VITORIA;ES;03/2018;Não;Sim;Sim;42.019;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;I;2;JOAO PESSOA;PB;03/2018;Não;Sim;Sim;2.429;NI;01/2017;S5
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;I;2;MACEIO;AL;03/2018;Não;Sim;Sim;528.708;NI;01/2017;S5
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;I;2;JOAO PESSOA;PB;03/2018;Não;Sim;Sim;4.814;NI;01/2017;S5
COOPERATIVA DE CRÉDITO SICREDI CENTRO PERNAMBUCANA;41255225;b3S;I;2;CARUARU;PE;03/2018;Não;Sim;Sim;146.710;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;I;2;UBERLANDIA;MG;03/2018;Não;Sim;Sim;238.809;NI;01/2017;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;I;2;SAO GONCALO DO PARA;MG;03/2018;Não;Sim;Sim;39.172;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;I;2;MANHUACU;MG;03/2018;Não;Sim;Sim;400.188;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;SANTO ANTONIO DO MONTE;MG;03/2018;Não;Sim;Sim;178.182;NI;01/2017;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;I;2;CARLOS CHAGAS;MG;03/2018;Não;Sim;Sim;170.507;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA HELIBRAS - HELICOOP;41790809;b3S;I;2;ITAJUBA;MG;03/2018;Não;Sim;Sim;1.903;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;I;2;POCOS DE CALDAS;MG;03/2018;Não;Sim;Sim;8.074;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;I;2;PIUMHI;MG;03/2018;Não;Sim;Sim;128.264;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PITANGUI, PAPAGAIOS, MARAVILHAS E REGIÃO LTDA. - SICOOB CREDICOOP;41931221;b3S;I;2;PITANGUI;MG;03/2018;Não;Sim;Sim;115.311;NI;01/2017;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;I;2;FORMIGA;MG;03/2018;Não;Sim;Sim;160.156;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;7.860;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;11.519;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A., LTDA;42123000;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;9.720;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;7.064;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FABRIMAR S.A. INDUSTRIA E COMERCIO LTDA;42240382;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;799;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;1.202;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;I;2;RIO DE JANEIRO;RJ;03/2018;Não;Sim;Sim;2.441;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;I;2;TIROS;MG;03/2018;Não;Sim;Sim;75.655;NI;01/2017;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;I;2;BOM SUCESSO;MG;03/2018;Não;Sim;Sim;54.838;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;b3S;I;2;PIMENTA;MG;03/2018;Não;Sim;Sim;28.264;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL;43182278;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;18.601;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;b3S;I;2;JACAREI;SP;03/2018;Não;Sim;Sim;8.806;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;24.722;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;6.853;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;47.238;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON LTDA.;43553049;b3S;I;2;SAO JOSE DOS CAMPOS;SP;03/2018;Não;Sim;Sim;2.713;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS;43730498;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;17.906;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;3.943;NI;01/2017;S5
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES AGRÍCOLAS E PECUÁRIOS DA MÉDIA SOROCABANA - CREDICANA;44373041;b3S;I;2;ASSIS;SP;03/2018;Não;Sim;Sim;82.238;NI;01/2017;S5
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;I;2;SAO BERNARDO DO CAMPO;SP;03/2018;Não;Sim;Sim;67.426;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE;44588366;b3S;I;2;CAMPINAS;SP;03/2018;Não;Sim;Sim;8.631;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44746352;b3S;I;2;BARRA BONITA;SP;03/2018;Não;Sim;Sim;21.438;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;6.307;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;b3S;I;2;MORRO AGUDO;SP;03/2018;Não;Sim;Sim;13.447;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;I;2;MOGI DAS CRUZES;SP;03/2018;Não;Sim;Sim;4.563;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;I;2;ATIBAIA;SP;03/2018;Não;Sim;Sim;3.459;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;I;2;JACAREI;SP;03/2018;Não;Sim;Sim;6.306;NI;01/2017;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN;45421856;b3S;I;2;VOTORANTIM;SP;03/2018;Não;Sim;Sim;655;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;I;2;SAO JOSE DOS CAMPOS;SP;03/2018;Não;Sim;Sim;123.044;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46058731;b3S;I;2;PAULINIA;SP;03/2018;Não;Sim;Sim;17.735;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;73.205;NI;01/2017;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;I;2;SAO JOSE DOS CAMPOS;SP;03/2018;Não;Sim;Sim;377.619;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;I;2;SANTO ANDRE;SP;03/2018;Não;Sim;Sim;39.809;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;10.152;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TAKATA-PETRI;47944277;b3S;I;2;JUNDIAI;SP;03/2018;Não;Sim;Sim;15.304;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;I;2;MAUA;SP;03/2018;Não;Sim;Sim;6.385;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;I;2;RIO CLARO;SP;03/2018;Não;Sim;Sim;7.386;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48718183;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;25.591;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;I;2;GUARULHOS;SP;03/2018;Não;Sim;Sim;19.545;NI;01/2017;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;I;2;CAJAMAR;SP;03/2018;Não;Sim;Sim;11.848;NI;01/2017;S5
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;I;2;CAJATI;SP;03/2018;Não;Sim;Sim;15.341;NI;01/2017;S5
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;I;2;CAPIVARI;SP;03/2018;Não;Sim;Sim;219.472;NI;01/2017;S5
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;I;2;CATANDUVA;SP;03/2018;Não;Sim;Sim;81.256;NI;01/2017;S5
COOPERATIVA DE CRÉDITO RURAL DOS AGROPECUARISTAS DA REGIÃO DE PORTO FELIZ;50334234;b3S;I;2;PORTO FELIZ;SP;03/2018;Não;Sim;Sim;626;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;I;2;OSASCO;SP;03/2018;Não;Sim;Sim;3.931;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;I;2;LENCOIS PAULISTA;SP;03/2018;Não;Sim;Sim;12.764;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;I;2;GUARULHOS;SP;03/2018;Não;Sim;Sim;40.051;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;87.074;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VB TRANSPORTES E TURISMO;51920502;b3S;I;2;CAMPINAS;SP;03/2018;Não;Sim;Sim;359;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;60.035;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;I;2;VOTORANTIM;SP;03/2018;Não;Sim;Sim;568;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI;52218849;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;1.471;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;2.017;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;I;2;MOGI DAS CRUZES;SP;03/2018;Não;Sim;Sim;1.602;NI;01/2017;S5
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;I;2;IGARAPAVA;SP;03/2018;Não;Sim;Sim;7.673;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;7.288;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53184438;b3S;I;2;JACAREI;SP;03/2018;Não;Sim;Sim;15.130;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;I;2;ARARAQUARA;SP;03/2018;Não;Sim;Sim;37.173;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;I;2;VALINHOS;SP;03/2018;Não;Sim;Sim;4.224;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;I;2;MATAO;SP;03/2018;Não;Sim;Sim;10.333;NI;01/2017;S5
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO OESTE PAULISTA - SICOOB COOPCRED;53623781;b3S;I;2;VALPARAISO;SP;03/2018;Não;Sim;Sim;83.082;NI;01/2017;S5
COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO;53776852;b3S;I;2;ARARAQUARA;SP;03/2018;Não;Sim;Sim;19.762;NI;01/2017;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;6.651;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53846242;b3S;I;2;SUMARE;SP;03/2018;Não;Sim;Sim;16.716;NI;01/2017;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;I;2;OSASCO;SP;03/2018;Não;Sim;Sim;6.983;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;I;2;SAO JOSE DOS CAMPOS;SP;03/2018;Não;Sim;Sim;197.311;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54335401;b3S;I;2;ALUMINIO;SP;03/2018;Não;Sim;Sim;16.944;NI;01/2017;S5
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;I;2;SAO PAULO;SP;03/2018;Não;Sim;Sim;186.395;NI;01/2018;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;I;2;MORUNGABA;SP;03/2018;Não;Sim;Sim;4.359;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE RIO CLARO - COOPRIOCLARO;56396682;b3S;I;2;RIO CLARO;SP;03/2018;Não;Sim;Sim;1.137;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;I;2;SAO BERNARDO DO CAMPO;SP;03/2018;Não;Sim;Sim;9.789;NI;01/2017;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;I;2;JABOTICABAL;SP;03/2018;Não;Sim;Sim;6.228;NI;01/2017;S5
