Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;S5;I;2;RONDONOPOLIS;MT;06/2017;9.257;0;9.257;0;9.257;26.813;NA;NA;NA;NA;NA;NA;26.813;0;34,52%;34,52%;34,52%;NI%;22,54%
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;S4;I;2;PORTO ALEGRE;RS;06/2017;9.546;0;9.546;0;9.546;7.994;0;0;1;5.203;5.204;13.529;26.726;0;35,72%;35,72%;35,72%;NI%;14,77%
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SAO VALENTIM-CRESOL SAO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;06/2017;5.669;0;5.669;0;5.669;26.572;NA;NA;NA;NA;NA;NA;26.572;0;21,33%;21,33%;21,33%;NI%;6,30%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;06/2017;27.063;0;27.063;0;27.063;26.552;NA;NA;NA;NA;NA;NA;26.552;0;101,93%;101,93%;101,93%;NI%;0,66%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;S5;I;2;PITANGA;PR;06/2017;3.030;0;3.030;0;3.030;26.542;NA;NA;NA;NA;NA;NA;26.542;0;11,42%;11,42%;11,42%;NI%;9,54%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;06/2017;10.656;0;10.656;0;10.656;26.470;NA;NA;NA;NA;NA;NA;26.470;0;40,26%;40,26%;40,26%;NI%;10,52%
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7208637;b3S;S5;I;2;TOMBOS;MG;06/2017;5.359;0;5.359;0;5.359;26.387;NA;NA;NA;NA;NA;NA;26.387;0;20,31%;20,31%;20,31%;NI%;5,37%
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;06/2017;9.669;0;9.669;0;9.669;26.026;NA;NA;NA;NA;NA;NA;26.026;0;37,15%;37,15%;37,15%;NI%;18,17%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;06/2017;13.737;0;13.737;0;13.737;25.861;NA;NA;NA;NA;NA;NA;25.861;0;53,12%;53,12%;53,12%;NI%;10,63%
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;06/2017;2.173;0;2.173;0;2.173;2.548;15;0;0;0;15;23.129;25.693;0;8,46%;8,46%;8,46%;NI%;1,35%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;06/2017;17.540;0;17.540;0;17.540;25.681;NA;NA;NA;NA;NA;NA;25.681;0;68,30%;68,30%;68,30%;NI%;6,27%
RIO BRAVO INV. DTVM LTDA - PRUDENCIAL;1000084136;n2;S4;I;2;SAO PAULO;SP;06/2017;4.432;0;4.432;0;4.432;3.544;0;0;0;0;0;22.048;25.592;0;17,32%;17,32%;17,32%;NI%;9,39%
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;06/2017;11.066;0;11.066;0;11.066;25.588;NA;NA;NA;NA;NA;NA;25.588;0;43,25%;43,25%;43,25%;NI%;38,11%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;06/2017;7.861;0;7.861;0;7.861;25.403;NA;NA;NA;NA;NA;NA;25.403;0;30,94%;30,94%;30,94%;NI%;19,39%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONCORDIA- CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;06/2017;4.898;0;4.898;0;4.898;25.210;NA;NA;NA;NA;NA;NA;25.210;0;19,43%;19,43%;19,43%;NI%;4,56%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;S5;I;2;UBERLANDIA;MG;06/2017;17.853;0;17.853;0;17.853;25.153;NA;NA;NA;NA;NA;NA;25.153;0;70,98%;70,98%;70,98%;NI%;6,32%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;S5;I;2;SERTAOZINHO;SP;06/2017;14.104;0;14.104;0;14.104;25.071;NA;NA;NA;NA;NA;NA;25.071;0;56,26%;56,26%;56,26%;NI%;3,28%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;06/2017;6.779;0;6.779;0;6.779;25.065;NA;NA;NA;NA;NA;NA;25.065;0;27,04%;27,04%;27,04%;NI%;20,50%
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2245493;b3S;S5;I;2;SALVADOR;BA;06/2017;24.625;0;24.625;0;24.625;25.047;NA;NA;NA;NA;NA;NA;25.047;0;98,32%;98,32%;98,32%;NI%;0,56%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4350225;b3S;S5;I;2;RENASCENCA;PR;06/2017;6.055;0;6.055;0;6.055;24.990;NA;NA;NA;NA;NA;NA;24.990;0;24,23%;24,23%;24,23%;NI%;5,78%
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;06/2017;10.843;0;10.843;0;10.843;2.510;356;0;2;338;696;21.674;24.880;0;43,58%;43,58%;43,58%;NI%;4,20%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTIAGO DO SUL - CRESOL SANTIAGO;3661027;b3S;S5;I;2;SANTIAGO DO SUL;SC;06/2017;2.123;0;2.123;0;2.123;24.799;NA;NA;NA;NA;NA;NA;24.799;0;8,56%;8,56%;8,56%;NI%;24,10%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL MARTINS-CRESOL PEDRA BRANCA;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;06/2017;7.272;0;7.272;0;7.272;24.777;NA;NA;NA;NA;NA;NA;24.777;0;29,35%;29,35%;29,35%;NI%;5,63%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;S5;I;2;MANGUEIRINHA;PR;06/2017;5.322;0;5.322;0;5.322;24.653;NA;NA;NA;NA;NA;NA;24.653;0;21,59%;21,59%;21,59%;NI%;8,34%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALTO DO LONTRA - CRESOL SALTO DO LONTRA;5135542;b3S;S5;I;2;SALTO DO LONTRA;PR;06/2017;4.979;0;4.979;0;4.979;24.625;NA;NA;NA;NA;NA;NA;24.625;0;20,22%;20,22%;20,22%;NI%;9,42%
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2017;11.989;0;11.989;0;11.989;24.610;NA;NA;NA;NA;NA;NA;24.610;0;48,71%;48,71%;48,71%;NI%;9,14%
COOPERATIVA DE CRÉDITO SICREDI MOSSORÓ - SICREDI MOSSORÓ;70027388;b3S;S5;I;2;MOSSORO;RN;06/2017;6.703;0;6.703;0;6.703;24.534;NA;NA;NA;NA;NA;NA;24.534;0;27,32%;27,32%;27,32%;NI%;9,61%
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;S4;I;2;SAO PAULO;SP;06/2017;2.838;0;2.838;0;2.838;1.194;0;0;10.645;0;10.645;12.426;24.265;0;11,70%;11,70%;11,70%;NI%;6,05%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO NOROESTE CAPIXABA   CRESOL NOROESTE CAPIXABA;7475376;b3S;S5;I;2;COLATINA;ES;06/2017;3.747;0;3.747;0;3.747;24.090;NA;NA;NA;NA;NA;NA;24.090;0;15,56%;15,56%;15,56%;NI%;11,40%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5231945;b3S;S5;I;2;IVAIPORA;PR;06/2017;4.620;0;4.620;0;4.620;23.961;NA;NA;NA;NA;NA;NA;23.961;0;19,28%;19,28%;19,28%;NI%;6,65%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;S5;I;2;CRIXAS;GO;06/2017;11.886;0;11.886;0;11.886;23.897;NA;NA;NA;NA;NA;NA;23.897;0;49,74%;49,74%;49,74%;NI%;13,23%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;06/2017;10.551;0;10.551;0;10.551;23.883;NA;NA;NA;NA;NA;NA;23.883;0;44,18%;44,18%;44,18%;NI%;8,32%
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;S5;I;2;CARIACICA;ES;06/2017;25.401;0;25.401;0;25.401;23.826;NA;NA;NA;NA;NA;NA;23.826;0;106,61%;106,61%;106,61%;NI%;0,05%
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;06/2017;9.090;0;9.090;0;9.090;23.641;NA;NA;NA;NA;NA;NA;23.641;0;38,45%;38,45%;38,45%;NI%;1,48%
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;S4;I;2;PASSO FUNDO;RS;06/2017;20.807;0;20.807;0;20.807;18.434;0;0;477;0;477;4.658;23.569;0;88,28%;88,28%;88,28%;NI%;0,00%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;06/2017;22.173;0;22.173;0;22.173;23.545;NA;NA;NA;NA;NA;NA;23.545;0;94,17%;94,17%;94,17%;NI%;10,49%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;06/2017;3.936;0;3.936;0;3.936;23.441;NA;NA;NA;NA;NA;NA;23.441;0;16,79%;16,79%;16,79%;NI%;3,42%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;06/2017;5.923;0;5.923;0;5.923;23.422;NA;NA;NA;NA;NA;NA;23.422;0;25,29%;25,29%;25,29%;NI%;5,62%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO - CRESOL SÃO JOÃO;7557462;b3S;S5;I;2;SAO JOAO;PR;06/2017;4.310;0;4.310;0;4.310;23.358;NA;NA;NA;NA;NA;NA;23.358;0;18,45%;18,45%;18,45%;NI%;6,78%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48718183;b3S;S5;I;2;SAO PAULO;SP;06/2017;26.750;0;26.750;0;26.750;23.323;NA;NA;NA;NA;NA;NA;23.323;0;114,69%;114,69%;114,69%;NI%;0,00%
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2017;3.587;0;3.587;0;3.587;6.489;10.147;0;6;0;10.154;6.674;23.317;0;15,38%;15,38%;15,38%;NI%;8,97%
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;06/2017;3.812;0;3.812;0;3.812;23.102;NA;NA;NA;NA;NA;NA;23.102;0;16,50%;16,50%;16,50%;NI%;21,73%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;06/2017;21.958;0;21.958;0;21.958;23.100;NA;NA;NA;NA;NA;NA;23.100;0;95,06%;95,06%;95,06%;NI%;1,28%
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;S4;I;2;SAO PAULO;SP;06/2017;2.974;0;2.974;0;2.974;1.586;0;0;3.784;1.139;4.923;16.553;23.062;0;12,90%;12,90%;12,90%;NI%;3,82%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;S5;I;2;VITORIA;ES;06/2017;9.258;0;9.258;0;9.258;22.976;NA;NA;NA;NA;NA;NA;22.976;0;40,30%;40,30%;40,30%;NI%;3,07%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;06/2017;6.091;0;6.091;0;6.091;22.947;NA;NA;NA;NA;NA;NA;22.947;0;26,54%;26,54%;26,54%;NI%;2,54%
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2017;2.365;0;2.365;0;2.365;1.110;0;0;0;0;0;21.403;22.513;0;10,50%;10,50%;10,50%;NI%;25,55%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;06/2017;5.376;0;5.376;0;5.376;22.390;NA;NA;NA;NA;NA;NA;22.390;0;24,01%;24,01%;24,01%;NI%;12,54%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;06/2017;12.010;0;12.010;0;12.010;22.374;NA;NA;NA;NA;NA;NA;22.374;0;53,68%;53,68%;53,68%;NI%;13,17%
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;S4;I;2;PORTO ALEGRE;RS;06/2017;4.474;0;4.474;0;4.474;1.723;13.034;0;0;0;13.034;7.549;22.307;0;20,06%;20,06%;20,06%;NI%;10,19%
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;S5;I;2;SALVADOR;BA;06/2017;10.641;0;10.641;0;10.641;22.289;NA;NA;NA;NA;NA;NA;22.289;0;47,74%;47,74%;47,74%;NI%;8,91%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;06/2017;4.553;0;4.553;0;4.553;22.208;NA;NA;NA;NA;NA;NA;22.208;0;20,50%;20,50%;20,50%;NI%;9,65%
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;06/2017;13.189;0;13.189;0;13.189;22.190;NA;NA;NA;NA;NA;NA;22.190;0;59,43%;59,43%;59,43%;NI%;5,03%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;06/2017;4.204;0;4.204;0;4.204;22.141;NA;NA;NA;NA;NA;NA;22.141;0;18,99%;18,99%;18,99%;NI%;7,19%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;S5;I;2;GOIANIA;GO;06/2017;11.633;0;11.633;0;11.633;22.132;NA;NA;NA;NA;NA;NA;22.132;0;52,56%;52,56%;52,56%;NI%;4,06%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE RONDONIENSE LTDA. - CREDISIS ROLIMCREDI;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;06/2017;9.401;0;9.401;0;9.401;22.049;NA;NA;NA;NA;NA;NA;22.049;0;42,64%;42,64%;42,64%;NI%;8,40%
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;S5;I;2;SANTALUZ;BA;06/2017;3.642;0;3.642;0;3.642;22.028;NA;NA;NA;NA;NA;NA;22.028;0;16,53%;16,53%;16,53%;NI%;15,49%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;06/2017;11.570;0;11.570;0;11.570;22.027;NA;NA;NA;NA;NA;NA;22.027;0;52,53%;52,53%;52,53%;NI%;3,34%
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE IBIRAIARAS LTDA - CREHNOR NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;06/2017;4.997;0;4.997;0;4.997;22.021;NA;NA;NA;NA;NA;NA;22.021;0;22,69%;22,69%;22,69%;NI%;29,20%
COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83325811;b3S;S5;I;2;BELEM;PA;06/2017;19.804;0;19.804;0;19.804;22.018;NA;NA;NA;NA;NA;NA;22.018;0;89,95%;89,95%;89,95%;NI%;0,82%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE QUILOMBO -  CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;06/2017;5.803;0;5.803;0;5.803;21.973;NA;NA;NA;NA;NA;NA;21.973;0;26,41%;26,41%;26,41%;NI%;6,36%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;06/2017;12.043;0;12.043;0;12.043;21.956;NA;NA;NA;NA;NA;NA;21.956;0;54,85%;54,85%;54,85%;NI%;3,34%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;S5;I;2;SAO PAULO;SP;06/2017;28.140;0;28.140;0;28.140;21.870;NA;NA;NA;NA;NA;NA;21.870;0;128,67%;128,67%;128,67%;NI%;0,75%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;06/2017;4.268;0;4.268;0;4.268;21.664;NA;NA;NA;NA;NA;NA;21.664;0;19,70%;19,70%;19,70%;NI%;11,78%
MAGLIANO S.A. CCVM - PRUDENCIAL;1000082839;n2;S4;I;2;SAO PAULO;SP;06/2017;9.470;0;9.470;0;9.470;6.573;0;0;8;0;8;15.028;21.609;0;43,82%;43,82%;43,82%;NI%;5,60%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PRUDENTÓPOLIS - CRESOL PRUDENTÓPOLIS;6126780;b3S;S5;I;2;PRUDENTOPOLIS;PR;06/2017;3.137;0;3.137;0;3.137;21.497;NA;NA;NA;NA;NA;NA;21.497;0;14,59%;14,59%;14,59%;NI%;12,13%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;06/2017;8.351;0;8.351;0;8.351;21.473;NA;NA;NA;NA;NA;NA;21.473;0;38,89%;38,89%;38,89%;NI%;1,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;06/2017;4.783;0;4.783;0;4.783;21.249;NA;NA;NA;NA;NA;NA;21.249;0;22,51%;22,51%;22,51%;NI%;10,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;S5;I;2;SAO PAULO;SP;06/2017;25.478;0;25.478;0;25.478;21.233;NA;NA;NA;NA;NA;NA;21.233;0;119,99%;119,99%;119,99%;NI%;0,07%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, DA EDUCAÇÃO, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE PAULISTA - SICOOB UNIMAIS NORTE PAULISTA;2250781;b3S;S5;I;2;BEBEDOURO;SP;06/2017;4.663;0;4.663;0;4.663;21.100;NA;NA;NA;NA;NA;NA;21.100;0;22,10%;22,10%;22,10%;NI%;19,60%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MANAUS   SICOOB MANAUS;5580585;b3S;S5;I;2;MANAUS;AM;06/2017;2.455;0;2.455;0;2.455;21.098;NA;NA;NA;NA;NA;NA;21.098;0;11,64%;11,64%;11,64%;NI%;12,84%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PORTO XAVIER-CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;06/2017;4.596;0;4.596;0;4.596;20.844;NA;NA;NA;NA;NA;NA;20.844;0;22,05%;22,05%;22,05%;NI%;8,87%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;06/2017;5.551;0;5.551;0;5.551;20.737;NA;NA;NA;NA;NA;NA;20.737;0;26,77%;26,77%;26,77%;NI%;5,72%
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2017;2.411;0;2.411;0;2.411;1.416;1.031;0;0;0;1.031;18.231;20.678;0;11,66%;11,66%;11,66%;NI%;9,35%
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;S5;I;2;GUAPE;MG;06/2017;6.216;0;6.216;0;6.216;20.661;NA;NA;NA;NA;NA;NA;20.661;0;30,08%;30,08%;30,08%;NI%;6,29%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;06/2017;5.594;0;5.594;0;5.594;20.660;NA;NA;NA;NA;NA;NA;20.660;0;27,07%;27,07%;27,07%;NI%;6,75%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4649750;b3S;S5;I;2;SANTO ANTONIO DO SUDOESTE;PR;06/2017;4.766;0;4.766;0;4.766;20.644;NA;NA;NA;NA;NA;NA;20.644;0;23,09%;23,09%;23,09%;NI%;6,67%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;S5;I;2;SAO FRANCISCO DE SALES;MG;06/2017;9.762;0;9.762;0;9.762;20.546;NA;NA;NA;NA;NA;NA;20.546;0;47,51%;47,51%;47,51%;NI%;2,20%
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2017;4.500;0;4.500;0;4.500;18.703;0;0;0;0;0;1.814;20.518;0;21,93%;21,93%;21,93%;NI%;4,07%
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE;25626490;b3S;S5;I;2;LAVRAS;MG;06/2017;4.560;0;4.560;0;4.560;20.486;NA;NA;NA;NA;NA;NA;20.486;0;22,26%;22,26%;22,26%;NI%;5,30%
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS;12272183;b3S;S5;I;2;MACEIO;AL;06/2017;14.142;0;14.142;0;14.142;20.143;NA;NA;NA;NA;NA;NA;20.143;0;70,21%;70,21%;70,21%;NI%;5,42%
COOPERATIVA DE CRÉDITO DO CENTRO OESTE DE GOIAS - SICREDI CENTRO OESTE GO;9576038;b3S;S5;I;2;GOIANIA;GO;06/2017;4.666;0;4.666;0;4.666;20.080;NA;NA;NA;NA;NA;NA;20.080;0;23,24%;23,24%;23,24%;NI%;53,35%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;06/2017;5.521;0;5.521;0;5.521;17.362;0;0;0;0;0;2.566;19.929;38.397;27,70%;27,70%;27,70%;14,38%;3,03%
